-0.205608	0.029185	-0.418636	-0.550057	0.417440	-0.145791	0.510498	-0.279983	-0.334679	-0.026133	0.559518	-0.006944	0.384250	-0.142429	0.293004	-0.165323	-0.173748	0.480708	0.311849	-0.179696	0.602386	-0.340625
-0.651364	-0.322791	-0.493090	-0.294759	1.096202	-0.538003	1.419253	-1.095509	-0.747112	0.085661	0.953246	0.000281	0.919126	-0.415216	0.041061	0.095642	-0.484489	0.587736	0.060498	0.005805	0.423617	-0.470531
-0.330013	-0.338506	-0.171862	-0.151404	0.432900	-0.259179	0.519144	-0.375417	-0.315875	-0.174960	0.443136	0.045437	0.443572	-0.201328	-0.013964	0.165969	-0.009593	0.230740	0.133669	-0.094348	0.181208	-0.358781
-1.590674	-0.980786	0.954271	1.360964	0.713514	0.291154	1.052784	-0.719760	0.449503	-0.420833	0.821214	-1.325771	1.013128	0.558487	-0.296646	1.541552	-0.162326	0.511832	-0.485957	0.254761	-1.080314	-1.138498
-0.257178	-0.244696	-0.264104	-0.306393	0.571418	0.089722	0.409010	-0.573496	-0.014179	-0.279507	0.697030	0.188307	0.401710	-0.126743	-0.205578	-0.265919	-0.262478	0.275614	0.388926	-0.042001	0.439094	-0.084665
-0.382144	-0.554261	-0.316271	-0.322714	0.505229	0.030646	0.565485	-0.513600	-0.049053	-0.215931	0.994641	-0.009743	0.571368	-0.417728	-0.099698	-0.162472	-0.464880	0.610394	0.124050	-0.225458	0.646234	0.343969
-0.084121	-0.572160	-0.465479	-0.882797	1.191956	-0.281988	0.902621	-0.759289	0.079469	-0.277715	1.294911	-0.159423	0.474641	-0.755922	-0.681943	-0.332876	-0.587712	0.467090	0.945171	-0.206614	0.727140	0.077495
-0.281397	-1.120103	0.484606	-0.430087	0.942409	1.896946	-0.454105	-1.021466	2.188526	-1.510273	1.872689	-0.710729	0.889223	0.298280	-1.046973	-0.691948	-1.619576	-0.248511	0.714804	0.162814	0.538623	0.830395
0.014370	-0.201500	-0.155066	-0.592418	0.690444	-0.008672	0.529500	-0.692282	0.141678	-0.102220	0.854133	0.149407	0.221084	-0.364073	0.070638	-0.110449	-0.323891	0.175396	0.671091	-0.187696	0.543199	0.010982
-0.514062	-0.110035	-0.528403	-0.880761	0.659645	-0.216910	0.755353	-0.368408	-0.466759	-0.197038	0.833614	-0.010912	0.613273	0.049854	0.177308	-0.156335	-0.107058	0.775495	0.204490	-0.191915	0.856334	-0.485712
-0.114467	-0.202002	-0.453260	-0.414865	0.555349	-0.399316	0.623090	-0.370896	-0.512029	-0.010382	0.394809	0.059122	0.274273	-0.239720	0.121252	-0.138731	-0.255519	0.359506	0.164537	-0.334482	0.399617	-0.162182
0.127084	-0.038041	-0.372815	-0.285479	0.385858	-0.156965	0.398703	-0.305966	-0.372343	0.063283	0.398861	0.104106	0.323496	-0.333307	0.010631	-0.101787	-0.152062	0.189372	0.134785	-0.263253	0.366065	-0.189425
-0.270977	-0.329266	-0.164019	-0.172671	0.407512	-0.266267	0.461700	-0.446598	-0.338630	-0.139197	0.433592	0.004581	0.354358	-0.260774	-0.105457	0.154607	0.025901	0.262377	0.185343	-0.133328	0.143264	-0.315820
0.594033	0.100307	-0.589046	-0.923120	1.158114	-0.228300	1.099195	-0.672927	-1.007118	-0.486292	0.955990	-0.076936	0.705541	-0.264579	-0.463805	0.452465	-0.196927	0.244741	0.079524	-0.231881	0.560573	-0.589794
1.232548	0.443348	1.272053	-0.163328	0.977490	0.970345	0.222301	0.482170	-0.230462	-0.770683	0.740611	-1.552063	-0.036235	1.739564	-1.079898	1.880097	-0.396044	-1.032548	-1.120632	1.206602	-0.964367	-0.851647
0.173441	-0.064228	-0.077984	-0.658591	0.884381	-0.378131	0.557006	-0.082979	-0.698292	-0.342661	0.719483	-0.167917	0.607052	0.005439	-0.395192	0.624939	0.081966	0.226487	0.360040	-0.054224	0.754157	-0.312206
-0.158961	0.182069	-0.436532	-0.451135	0.199413	0.064218	0.169119	0.095995	-0.223967	0.115957	0.421482	-0.042008	0.449462	-0.333371	-0.200384	0.049913	-0.292745	0.376539	0.165490	-0.060877	0.689751	-0.351814
-0.358808	-0.248595	-0.477393	-0.439935	0.586682	-0.077773	0.665147	-0.169780	-0.240819	0.199863	0.599389	-0.292308	-0.019005	-0.324043	0.173124	0.217333	0.167189	0.557215	0.341550	0.209392	0.358052	0.018409
